12
19
30
34
14
35
28
28
29
16
15
16
15
12
9
9
17
25
28
26
23
34
37
33
20
12
9
11
13
15
14
14
14
30
36
31
14
12
11
16
12
15
17
15
19
29
35
19
15
15
17
17
10
10
16
16
15
21
31
36
34
30
14
16
9
9
14
13
13
15
15
24
34
29
33
25
11
12
12
18
15
13
13
15
20
28
35
19
22
24
12
13
14
14
16
26
26
25
22
16
26
30
28
28
14
14
16
18
24
25
22
28
28
27
28
14
14
18
17
16
16
18
22
22
18
13
13
15
21
14
17
19
19
18
21
19
16
14
13
14
15
14
15
15
14
11
10
13
12
14
16
15
16
15
16
18
15
11
9
10
14
18
14
15
16
15
18
18
16
14
15
14
11
12
14
15
19
15
17
19
25
24
15
15
9
9
15
19
23
28
14
25
14
21
24
26
19
20
25
13
12
12
19
25
33
32
25
25
19
18
14
13
13
13
14
15
13
13
23
39
44
24
14
14
13
14
15
15
15
23
32
35
33
30
16
12
18
14
14
10
8
13
28
27
25
19
30
25
23
13
19
16
17
16
14
22
23
22
14
14
15
14
14
16
14
14
15
17
20
17
12
12
14
15
14
15
16
17
18
17
16
14
12
11
13
13
19
22
23
23
14
13
13
14
12
11
10
19
16
23
22
23
17
15
21
23
22
14
14
13
16
14
17
28
25
13
14
13
15
24
25
17
17
24
25
23
23
13
16
13
14
19
26
27
14
19
23
28
23
12
13
14
22
24
20
13
13
13
14
14
14
8
14
23
32
37
37
13
16
20
9
8
10
14
15
15
15
17
26
31
26
18
15
20
15
17
13
10
13
13
20
14
15
17
16
15
14
13
13
11
10
11
15
14
17
15
14
13
14
14
16
15
14
12
11
11
15
15
17
22
23
20
20
13
12
13
11
9
11
14
25
25
31
30
26
19
14
14
14
12
10
9
9
15
28
33
42
23
31
22
13
13
15
14
14
14
28
33
37
33
17
13
13
15
14
14
14
29
38
40
35
13
13
15
13
13
13
14
20
31
32
36
33
26
13
13
14
14
10
14
14
15
23
24
23
24
25
21
10
9
9
9
11
14
15
15
17
18
19
17
13
14
13
12
10
9
16
15
14
15
17
15
15
18
18
17
17
13
11
10
10
11
13
15
19
15
17
16
14
12
8
8
9
12
17
22
20
14
15
14
16
13
14
12
12
13
14
23
24
27
25
22
25
17
14
13
15
13
17
13
16
23
28
28
25
25
28
12
14
14
13
13
16
28
28
16
17
19
20
12
13
13
13
17
21
27
30
34
43
28
20
14
13
13
13
14
12
15
22
21
34
27
26
22
20
14
13
13
13
14
15
18
18
21
26
25
14
14
16
15
19
14
13
12
15
18
22
16
14
14
15
16
14
14
15
15
15
15
15
15
15
14
15
15
18
19
21
16
13
15
16
16
16
16
21
30
31
30
19
19
18
16
10
15
14
15
15
22
31
43
54
45
31
16
9
14
16
14
15
19
36
26
21
43
42
33
17
17
17
13
14
23
39
40
48
50
21
13
12
13
14
14
14
21
43
67
54
28
38
15
14
15
14
15
14
14
22
29
26
34
38
29
15
19
15
14
14
16
15
16
16
26
28
21
12
16
15
16
16
14
15
16
18
14
13
12
14
16
13
12
12
14
13
14
13
13
18
13
16
13
10
9
12
14
15
19
21
19
14
14
14
14
14
14
13
12
15
19
24
18
16
11
10
11
15
13
14
14
14
20
21
27
16
30
26
27
25
19
14
14
13
19
26
29
